"filename", "language", "LaTeX", "Python", "Markdown", "Shell Script", "JSON", "JSON Lines", "CSV", "comment", "blank", "total"
"/media/torontoai/Iterative-rag/src/response-jsonl-without-context/responses_openrouter_google__gemma-3-27b-it_reverified.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 1186, 0, 0, 1, 1187
"/media/torontoai/Iterative-rag/src/response-jsonl-without-context/responses_openrouter_qwen__qwq-32b-reasoning_reverified.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 1186, 0, 0, 1, 1187
"/media/torontoai/Iterative-rag/src/responses_reverified/responses_bedrock_mistral.mistral-large-2402-v1:0_reverified.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 1186, 0, 0, 1, 1187
"/media/torontoai/Iterative-rag/src/responses_reverified/responses_bedrock_us.anthropic.claude-3-7-sonnet-20250219-v1:0-reasoning_reverified.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 1186, 0, 0, 1, 1187
"/media/torontoai/Iterative-rag/src/responses_reverified/responses_bedrock_us.anthropic.claude-3-7-sonnet-20250219-v1:0_reverified.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 1186, 0, 0, 1, 1187
"/media/torontoai/Iterative-rag/src/responses_reverified/responses_bedrock_us.deepseek.r1-v1:0-reasoning_reverified.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 1186, 0, 0, 1, 1187
"/media/torontoai/Iterative-rag/src/responses_reverified/responses_openai_gpt-4o_reverified.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 1186, 0, 0, 1, 1187
"/media/torontoai/Iterative-rag/src/responses_reverified/responses_openai_gpt-5_reverified.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 1186, 0, 0, 1, 1187
"/media/torontoai/Iterative-rag/src/results/new_results_csv/results_bedrock_mistral.mistral-large-2402-v1_0.csv", "CSV", 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"/media/torontoai/Iterative-rag/src/results/new_results_csv/results_bedrock_us.anthropic.claude-3-7-sonnet-20250219-v1_0-reasoning.csv", "CSV", 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"/media/torontoai/Iterative-rag/src/results/new_results_csv/results_bedrock_us.anthropic.claude-3-7-sonnet-20250219-v1_0.csv", "CSV", 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"/media/torontoai/Iterative-rag/src/results/new_results_csv/results_bedrock_us.deepseek.r1-v1_0-reasoning.csv", "CSV", 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"/media/torontoai/Iterative-rag/src/results/new_results_csv/results_openai_gpt-4o_reverified.csv", "CSV", 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"/media/torontoai/Iterative-rag/src/results/new_results_csv/results_openai_gpt-5.csv", "CSV", 0, 0, 0, 0, 0, 0, 2, 0, 1, 3
"/media/torontoai/Iterative-rag/src/results/reverify_accuracies.csv", "CSV", 0, 0, 0, 0, 0, 0, 34, 0, 1, 35
"/media/torontoai/Iterative-rag/src/results/unanswered_questions/hard_question_categories.json", "JSON", 0, 0, 0, 0, 1631, 0, 0, 0, 0, 1631
"/media/torontoai/Iterative-rag/src/results/unanswered_questions/response-jsonl-with-context_unanswered.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 107, 0, 0, 1, 108
"/media/torontoai/Iterative-rag/src/results/unanswered_questions/response-jsonl-without-context_unanswered.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 431, 0, 0, 1, 432
"/media/torontoai/Iterative-rag/src/results/unanswered_questions/responses_reverified_answered_elsewhere.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 23, 0, 0, 1, 24
"/media/torontoai/Iterative-rag/src/results/unanswered_questions/responses_reverified_unanswered.jsonl", "JSON Lines", 0, 0, 0, 0, 0, 41, 0, 0, 1, 42
"/media/torontoai/Iterative-rag/src/results/unanswered_questions/unanswered_vs_hops.vl.json", "JSON", 0, 0, 0, 0, 66, 0, 0, 0, 0, 66
"/media/torontoai/Iterative-rag/src/reverify/reverify_jsonl_responses.py", "Python", 0, 187, 0, 0, 0, 0, 0, 5, 35, 227
"/media/torontoai/Iterative-rag/src/reverify/split_context_jsonl.py", "Python", 0, 33, 0, 0, 0, 0, 0, 1, 12, 46
"/media/torontoai/Iterative-rag/src/scripts/ask_llm.py", "Python", 0, 29, 0, 0, 0, 0, 0, 4, 12, 45
"/media/torontoai/Iterative-rag/src/scripts/debug_search.py", "Python", 0, 124, 0, 0, 0, 0, 0, 23, 18, 165
"/media/torontoai/Iterative-rag/src/scripts/download_chemrxiv_paragraphs.py", "Python", 0, 145, 0, 0, 0, 0, 0, 29, 36, 210
"/media/torontoai/Iterative-rag/src/scripts/extract_texts_from_chemrxiv_graph.py", "Python", 0, 187, 0, 0, 0, 0, 0, 48, 41, 276
"/media/torontoai/Iterative-rag/src/scripts/find_universally_wrong_questions.py", "Python", 0, 311, 0, 0, 0, 0, 0, 2, 38, 351
"/media/torontoai/Iterative-rag/src/scripts/index_data.py", "Python", 0, 264, 0, 0, 0, 0, 0, 51, 42, 357
"/media/torontoai/Iterative-rag/src/scripts/index_sample_texts.py", "Python", 0, 38, 0, 0, 0, 0, 0, 1, 10, 49
"/media/torontoai/Iterative-rag/src/scripts/plot_all_questions_hop_distributions.py", "Python", 0, 251, 0, 0, 0, 0, 0, 30, 62, 343
"/media/torontoai/Iterative-rag/src/scripts/plot_hard_question_grouped.py", "Python", 0, 463, 0, 0, 0, 0, 0, 4, 69, 536
"/media/torontoai/Iterative-rag/src/scripts/plot_hard_question_incorrect_stacks.py", "Python", 0, 114, 0, 0, 0, 0, 0, 2, 28, 144
"/media/torontoai/Iterative-rag/src/scripts/plot_hard_question_stacks.py", "Python", 0, 114, 0, 0, 0, 0, 0, 3, 28, 145
"/media/torontoai/Iterative-rag/src/scripts/plot_hard_questions_hop_distributions.py", "Python", 0, 316, 0, 0, 0, 0, 0, 38, 87, 441
"/media/torontoai/Iterative-rag/src/scripts/plot_hard_questions_output_tokens.py", "Python", 0, 322, 0, 0, 0, 0, 0, 42, 87, 451
"/media/torontoai/Iterative-rag/src/scripts/plot_reasoning_total_output_tokens.py", "Python", 0, 115, 0, 0, 0, 0, 0, 4, 22, 141
"/media/torontoai/Iterative-rag/src/scripts/plot_unanswered_stats.py", "Python", 0, 397, 0, 0, 0, 0, 0, 7, 63, 467
"/media/torontoai/Iterative-rag/src/service/orchestrator.py", "Python", 0, 181, 0, 0, 0, 0, 0, 52, 36, 269
"/media/torontoai/Iterative-rag/src/service/planner_llm.py", "Python", 0, 314, 0, 0, 0, 0, 0, 88, 36, 438
"/media/torontoai/Iterative-rag/src/service/rag_text_service.py", "Python", 0, 220, 0, 0, 0, 0, 0, 73, 33, 326
"/media/torontoai/Iterative-rag/src/service/structured_llm_adapter.py", "Python", 0, 346, 0, 0, 0, 0, 0, 34, 16, 396
"Total", "-", 233, 16927, 3016, 56, 439165, 61794, 46, 2661, 5409, 529307
